date_time,event_type,in_gc,in_sp,days_until_next_gc,adj_factor,s_1m_adj,s_1m_raw,s_3m,s_1y,stoxx,jk_1m,w_month_t,w_month_t_fix
2009-06-24 14:00:00,EB,0,1,8,1.3636,-0.5000,-0.3667,-0.1000,0.1833,0.7430,0,0.2273,0.1818
2009-06-25 12:00:00,EB,0,1,7,1.3043,0.4348,0.3333,0.1800,0.7833,-0.4655,0,0.1818,0.1364
2009-07-02 13:45:00,GC_ME,1,0,0,1.0000,-5.5000,-5.5000,-5.5333,-5.6500,-1.6557,0,0.9565,0.9130
2009-07-08 09:45:00,EB,0,1,29,NaN,NaN,-2.1000,-0.2833,-0.1600,-0.1860,0,0.7826,0.7391
2009-07-08 11:50:00,EB,0,1,29,NaN,NaN,-0.7500,-0.5714,0.0667,-0.1447,0,0.7826,0.7391
2009-07-13 12:00:00,P,0,1,24,5.0000,-1.0000,-0.2000,-0.0500,0.1000,0.4395,0,0.6522,0.6087
2009-07-16 14:30:00,P,0,1,21,3.3333,-1.0000,-0.3000,-0.5333,-1.4000,0.2297,0,0.5217,0.4783
2009-07-16 15:00:00,EB,0,1,21,3.3333,-0.8333,-0.2500,-0.5750,-0.4400,0.1121,0,0.5217,0.4783
2009-07-24 12:00:00,EB,0,1,13,1.7647,0.1765,0.1000,-1.3000,-0.1600,-0.0607,0,0.2609,0.2174
2009-08-06 13:45:00,GC_ME,1,0,0,1.0000,-1.3000,-1.3000,-0.5250,0.5833,-0.0954,0,0.8571,0.8095
2009-09-03 13:45:00,GC_ME,1,0,0,1.0000,-1.3750,-1.3750,-1.8667,-5.7400,-0.2189,0,0.9091,0.8636
2009-09-03 16:00:00,EB,0,1,35,NaN,NaN,0.1500,0.4400,-0.4000,-0.6507,0,0.9091,0.8636
2009-09-04 11:00:00,EB,0,1,34,NaN,NaN,0.1250,0.4250,0.0750,-0.0899,0,0.8636,0.8182
2009-09-09 16:15:00,EB,0,1,29,NaN,NaN,0.3000,0.5000,-0.1000,0.0000,0,0.7273,0.6818
2009-09-11 11:45:00,EB,0,1,27,NaN,NaN,0.1000,-0.1000,-0.4250,-0.1853,0,0.6364,0.5909
2009-09-15 17:00:00,EB,0,1,23,4.2857,NaN,NaN,-0.6000,0.2400,-0.1570,0,0.5455,0.5000
2009-09-25 13:45:00,EB,0,1,13,1.7647,NaN,NaN,0.1000,0.5250,-0.3989,0,0.1818,0.1364
2009-09-28 16:30:00,P,0,1,10,1.5000,0.1500,0.1000,0.2000,-0.2667,0.2386,0,0.1364,0.0909
2009-09-30 09:45:00,EB,0,1,8,1.3636,0.1364,0.1000,-0.1750,0.2250,-0.0296,0,0.0455,0.0000
2009-10-05 16:15:00,EB,0,1,3,1.1111,NaN,NaN,-0.3000,0.5500,0.3359,0,0.9091,0.8636
2009-10-08 13:45:00,GC_ME,1,0,0,1.0000,-1.1000,-1.1000,-1.3500,-3.0800,-0.1733,0,0.7727,0.7273
2009-10-09 11:30:00,P,0,1,27,NaN,NaN,-0.2000,-0.1250,-0.5667,-0.0984,0,0.7273,0.6818
2009-10-13 11:00:00,EB,0,1,23,4.2857,0.4286,0.1000,-0.4667,-1.6200,-0.1950,0,0.6364,0.5909
2009-10-14 15:15:00,EB,0,1,22,3.7500,-0.7500,-0.2000,0.1000,-0.7800,-0.2562,0,0.5909,0.5455
2009-10-15 13:25:00,P,0,1,21,3.3333,-1.0000,-0.3000,-0.2000,-0.7333,-0.8491,0,0.5455,0.5000
2009-10-16 10:00:00,EB,0,1,20,3.0000,-0.3000,-0.1000,-0.4600,-0.4500,-0.3962,0,0.5000,0.4545
2009-10-16 15:15:00,EB,0,1,20,3.0000,-0.3000,-0.1000,0.0000,0.3600,-0.2961,0,0.5000,0.4545
2009-10-16 16:00:00,EB,0,1,20,3.0000,NaN,NaN,0.1250,0.5000,-0.6862,0,0.5000,0.4545
2009-10-27 09:45:00,EB,0,1,9,1.4286,0.0857,0.0600,-0.3250,-0.8333,-0.1617,0,0.1818,0.1364
2009-11-05 13:45:00,GC_ME,1,0,0,1.0000,-0.9333,-0.9333,-1.2000,-0.9800,0.8108,1,0.8571,0.8095
2009-11-10 16:45:00,EB,0,1,23,4.2857,NaN,NaN,-0.1000,0.6000,-0.4277,0,0.7143,0.6667
2009-11-12 10:30:00,EB,0,1,21,3.3333,-0.6667,-0.2000,-0.2000,0.3200,0.3095,0,0.6190,0.5714
2009-11-16 11:30:00,EB,0,1,17,2.3077,0.0000,0.0000,0.1600,-0.2375,-0.1147,0,0.5238,0.4762
2009-11-17 15:30:00,EB,0,1,16,2.1429,-0.4286,-0.2000,0.1000,-0.1750,-0.1142,0,0.4762,0.4286
2009-11-17 17:00:00,EB,0,1,16,2.1429,NaN,NaN,0.1000,-0.3800,0.1340,0,0.4762,0.4286
2009-11-18 09:40:00,P,0,1,15,2.0000,-0.4000,-0.2000,-0.1000,0.5000,-0.0312,0,0.4286,0.3810
2009-11-19 17:00:00,P,0,1,14,1.8750,NaN,NaN,-0.1000,0.2800,0.0695,0,0.3810,0.3333
2009-11-20 11:30:00,P,0,1,13,1.7647,0.1765,0.1000,0.1000,-0.4000,-0.6621,0,0.3333,0.2857
2009-11-20 16:30:00,EB,0,1,13,1.7647,-0.1765,-0.1000,-0.2000,-0.0917,-0.3334,0,0.3333,0.2857
2009-11-23 10:30:00,EB,0,1,10,1.5000,-0.6500,-0.4333,-0.4000,-0.8833,0.0678,0,0.2857,0.2381
2009-11-23 14:00:00,P,0,1,10,1.5000,-0.1500,-0.1000,-0.3000,-0.0200,0.0306,0,0.2857,0.2381
2009-12-03 13:45:00,GC_ME,1,0,0,1.0000,-2.4667,-2.4667,-3.3400,-2.8000,0.3153,1,0.9130,0.8696
2009-12-04 13:30:00,EB,0,1,41,NaN,NaN,0.0000,-0.1000,0.5500,0.0045,0,0.8696,0.8261
2009-12-07 14:00:00,P,0,1,38,NaN,NaN,NaN,0.0000,0.3333,0.0974,0,0.8261,0.7826
2009-12-08 17:00:00,EB,0,1,37,NaN,NaN,0.0000,0.0000,-0.1500,0.1137,0,0.7826,0.7391
2009-12-11 10:30:00,EB,0,1,34,NaN,NaN,-0.1500,-0.1000,0.7500,0.0814,0,0.6522,0.6087
2009-12-11 13:00:00,EB,0,1,34,NaN,NaN,0.4000,0.0000,-0.1000,0.1554,0,0.6522,0.6087
2009-12-11 13:15:00,P,0,1,34,NaN,NaN,0.1000,0.0500,-0.1200,0.1902,0,0.6522,0.6087
2009-12-18 11:00:00,EB,0,1,27,NaN,NaN,-0.1000,0.1000,0.5375,0.3140,0,0.4348,0.3913
2010-01-14 13:45:00,GC_ME,1,0,0,1.0000,-0.0500,-0.0500,-0.5250,-2.5056,-0.1817,0,0.5714,0.5238
2010-01-21 13:00:00,EB,0,1,14,1.8750,0.0000,0.0000,-0.1000,-0.2500,0.7944,0,0.3333,0.2857
2010-01-21 13:00:00,P,0,1,14,1.8750,0.0000,0.0000,-0.1000,-0.2500,0.7944,0,0.3333,0.2857
2010-01-22 13:00:00,EB,0,1,13,1.7647,-0.1765,-0.1000,-0.1333,-1.0111,0.0148,0,0.2857,0.2381
2010-01-26 10:00:00,EB,0,1,9,1.4286,0.1429,0.1000,-0.2000,-0.6389,0.1410,0,0.1905,0.1429
2010-01-28 10:00:00,EB,0,1,7,1.3043,-0.2609,-0.2000,0.0500,-0.6300,-0.1070,0,0.0952,0.0476
2010-01-29 12:15:00,EB,0,1,6,1.2500,0.0000,0.0000,0.0000,0.0167,0.1556,0,0.0476,0.0000
2010-02-04 13:45:00,GC_ME,1,0,0,1.0000,0.0000,0.0000,-0.1500,-1.6722,-0.9529,1,0.8500,0.8000
2010-02-19 13:30:00,EB,0,1,13,1.7647,0.0000,0.0000,0.0000,-0.0200,0.0464,0,0.3000,0.2500
2010-02-23 15:00:00,P,0,1,9,1.4286,0.0000,0.0000,0.0000,-0.2200,0.2918,0,0.2000,0.1500
2010-02-24 11:00:00,EB,0,1,8,1.3636,-0.2045,-0.1500,-0.2000,0.0250,0.1812,0,0.1500,0.1000
2010-02-25 11:45:00,EB,0,1,7,1.3043,0.2609,0.2000,0.0667,0.4917,-0.3304,0,0.1000,0.0500
2010-02-26 14:00:00,EB,0,1,6,1.2500,NaN,NaN,0.4000,-0.0278,0.0725,0,0.0500,0.0000
2010-03-01 10:00:00,P,0,1,3,1.1111,0.0370,0.0333,0.0667,-0.2222,-0.1773,0,1.0000,0.9565
2010-03-04 13:45:00,GC_ME,1,0,0,1.0000,-0.4600,-0.4600,-0.4250,-1.5688,0.3082,1,0.8696,0.8261
2010-03-15 10:30:00,EB,0,1,24,5.0000,-0.5000,-0.1000,-0.1000,0.0500,0.0392,0,0.5652,0.5217
2010-03-15 13:00:00,EB,0,1,24,5.0000,0.5000,0.1000,0.0000,-0.0667,-0.0747,0,0.5652,0.5217
2010-03-16 15:45:00,EB,0,1,23,4.2857,NaN,NaN,0.2000,0.2500,0.7030,0,0.5217,0.4783
2010-03-22 16:30:00,P,0,1,17,2.3077,-0.9231,-0.4000,-0.1000,-0.3625,0.0100,0,0.3478,0.3043
2010-03-24 10:00:00,EB,0,1,15,2.0000,-0.4000,-0.2000,0.0667,0.8875,-0.1483,0,0.2609,0.2174
2010-03-24 16:00:00,EB,0,1,15,2.0000,0.8000,0.4000,-0.0500,-0.8333,-0.2768,0,0.2609,0.2174
2010-03-26 17:00:00,P,0,1,13,1.7647,NaN,NaN,-0.1000,0.1667,-0.0737,0,0.1739,0.1304
2010-03-31 10:45:00,P,0,1,8,1.3636,0.0455,0.0333,0.1500,0.6650,0.0415,0,0.0435,0.0000
2010-04-08 13:45:00,GC_ME,1,0,0,1.0000,0.1000,0.1000,0.0333,-0.2000,-0.1002,1,0.7727,0.7273
2010-04-09 14:30:00,EB,0,1,27,NaN,NaN,-0.1000,-0.1000,0.7500,-0.1527,0,0.7273,0.6818
2010-04-12 10:00:00,EB,0,1,24,5.0000,0.5000,0.1000,0.3600,0.2000,-0.1792,0,0.6818,0.6364
2010-04-12 11:00:00,P,0,1,24,5.0000,-0.5000,-0.1000,-0.0500,0.1786,-0.0569,0,0.6818,0.6364
2010-04-12 16:00:00,EB,0,1,24,5.0000,-1.5000,-0.3000,-0.1000,0.1444,0.0277,0,0.6818,0.6364
2010-04-15 15:15:00,EB,0,1,21,3.3333,NaN,NaN,0.0333,0.5900,-0.0486,0,0.5455,0.5000
2010-04-19 17:00:00,EB,0,1,17,2.3077,NaN,NaN,0.0000,-0.0600,-0.0951,0,0.4545,0.4091
2010-04-27 16:15:00,EB,0,1,9,1.4286,0.2857,0.2000,-0.2500,0.0714,-0.0728,0,0.1818,0.1364
2010-04-28 10:00:00,EB,0,1,8,1.3636,0.4091,0.3000,0.1429,0.8500,-1.3274,0,0.1364,0.0909
2010-04-29 13:30:00,P,0,1,7,1.3043,0.0000,0.0000,-0.2200,0.1875,0.4001,0,0.0909,0.0455
2010-05-05 15:15:00,EB,0,1,1,1.0345,0.0345,0.0333,0.2143,-0.1214,0.4969,0,0.9048,0.8571
2010-05-06 13:45:00,GC_ME,1,0,0,1.0000,0.4000,0.4000,0.4400,1.1900,-0.6904,1,0.8571,0.8095
2010-05-12 10:00:00,P,0,1,29,NaN,NaN,0.2000,0.1333,0.0000,0.9375,0,0.6667,0.6190
2010-05-13 13:15:00,EB,0,1,28,NaN,NaN,NaN,0.2000,0.1562,0.1154,0,0.6190,0.5714
2010-05-19 17:00:00,P,0,1,22,3.7500,0.3750,0.1000,-0.2000,-0.0400,-0.1350,0,0.4286,0.3810
2010-05-20 15:00:00,P,0,1,21,3.3333,0.0000,0.0000,0.0500,-0.8750,0.1815,0,0.3810,0.3333
2010-05-21 12:45:00,EB,0,1,20,3.0000,0.0000,0.0000,0.2000,-0.0286,-1.8476,0,0.3333,0.2857
2010-05-26 09:40:00,EB,0,1,15,2.0000,0.2000,0.1000,-0.3400,0.5071,0.3436,0,0.1905,0.1429
2010-05-27 13:00:00,EB,0,1,14,1.8750,0.0000,0.0000,0.1000,0.6889,0.0073,0,0.1429,0.0952
2010-05-28 11:10:00,EB,0,1,13,1.7647,0.4706,0.2667,0.1000,-0.2071,-0.2705,0,0.0952,0.0476
2010-05-31 10:00:00,P,0,1,10,1.5000,-0.1500,-0.1000,0.0500,-0.4100,0.0015,0,0.0476,0.0000
2010-06-09 11:00:00,P,0,1,1,1.0345,-0.1034,-0.1000,0.0333,-0.1571,-0.6375,0,0.7273,0.6818
2010-06-10 13:45:00,GC_ME,1,0,0,1.0000,-0.4000,-0.4000,-0.8400,0.3500,0.6902,1,0.6818,0.6364
2010-06-11 13:20:00,EB,0,1,27,NaN,NaN,-0.1000,0.0500,-0.0750,-0.0243,0,0.6364,0.5909
2010-06-16 11:30:00,EB,0,1,22,3.7500,0.0000,0.0000,-0.0500,0.1222,0.4806,0,0.5000,0.4545
2010-06-18 10:00:00,P,0,1,20,3.0000,0.6000,0.2000,0.0000,0.2643,-0.3091,0,0.4091,0.3636
2010-06-18 12:00:00,EB,0,1,20,3.0000,0.3000,0.1000,0.0000,0.1143,-0.5967,0,0.4091,0.3636
2010-06-18 12:00:00,EB,0,1,20,3.0000,0.3000,0.1000,0.0000,0.1143,-0.5967,0,0.4091,0.3636
2010-06-18 13:00:00,EB,0,1,20,3.0000,-0.3000,-0.1000,0.0000,0.1333,0.5366,0,0.4091,0.3636
2010-06-21 12:45:00,EB,0,1,17,2.3077,-0.4615,-0.2000,0.2400,0.4444,-0.1028,0,0.3636,0.3182
2010-06-21 16:00:00,EB,0,1,17,2.3077,-0.6923,-0.3000,-0.4000,0.2833,-0.3100,0,0.3636,0.3182
2010-06-21 16:30:00,P,0,1,17,2.3077,0.2308,0.1000,0.0500,0.7167,-0.1884,0,0.3636,0.3182
2010-06-28 10:40:00,EB,0,1,10,1.5000,0.2250,0.1500,-0.2000,0.3400,0.6471,0,0.1364,0.0909
2010-06-30 16:30:00,P,0,1,8,1.3636,0.0000,0.0000,0.1000,0.9500,-0.0035,0,0.0455,0.0000
2010-07-01 17:00:00,EB,0,1,7,1.3043,0.2609,0.2000,0.0000,1.2000,0.1069,0,1.0000,0.9545
2010-07-02 12:00:00,EB,0,1,6,1.2500,-0.5000,-0.4000,0.0500,-0.1600,0.1137,0,0.9545,0.9091
2010-07-08 13:45:00,GC_ME,1,0,0,1.0000,2.3500,2.3500,2.8857,4.9111,0.5785,0,0.7727,0.7273
2010-07-09 09:30:00,EB,0,1,27,NaN,NaN,-1.4800,-1.2000,-0.0222,0.1346,0,0.7273,0.6818
2010-07-09 11:30:00,EB,0,1,27,NaN,NaN,-1.2800,-0.9833,-0.9444,0.1107,0,0.7273,0.6818
2010-07-09 16:10:00,EB,0,1,27,NaN,NaN,0.1667,0.0000,0.1125,0.2542,0,0.7273,0.6818
2010-07-23 12:00:00,EB,0,1,13,1.7647,-0.2647,-0.1500,0.3000,-0.3250,0.2086,0,0.2727,0.2273
2010-08-05 13:45:00,GC_ME,1,0,0,1.0000,-0.3000,-0.3000,-0.2357,-1.6875,-0.6001,0,0.8636,0.8182
2010-09-02 13:45:00,GC_ME,1,0,0,1.0000,-0.6667,-0.6667,-0.6167,-0.8727,-0.1186,0,0.9545,0.9091
2010-09-03 14:00:00,EB,0,1,34,NaN,NaN,0.0000,0.1000,0.5714,1.4544,0,0.9091,0.8636
2010-09-06 11:00:00,EB,0,1,31,NaN,NaN,0.1000,0.0000,0.1750,0.2153,0,0.8636,0.8182
2010-09-10 11:20:00,EB,0,1,27,NaN,NaN,-0.2500,0.4000,0.0200,-0.1783,0,0.6818,0.6364
2010-09-15 15:10:00,EB,0,1,22,3.7500,0.0000,0.0000,-0.3000,-0.3250,0.0262,0,0.5455,0.5000
2010-09-20 10:00:00,P,0,1,17,2.3077,-1.1538,-0.5000,-0.0600,0.2600,0.0779,0,0.4091,0.3636
2010-09-20 14:25:00,P,0,1,17,2.3077,-1.8462,-0.8000,-0.1500,0.0286,-0.3319,0,0.4091,0.3636
2010-09-27 15:00:00,P,0,1,10,1.5000,0.0750,0.0500,-0.6200,0.4143,-0.3295,0,0.1818,0.1364
2010-09-27 17:00:00,EB,0,1,10,1.5000,NaN,NaN,-0.4000,0.1143,-0.2791,0,0.1818,0.1364
2010-09-28 09:30:00,EB,0,1,9,1.4286,-0.1429,-0.1000,-0.1000,-0.4571,-0.2507,0,0.1364,0.0909
2010-09-29 09:30:00,EB,0,1,8,1.3636,-0.5682,-0.4167,-0.2667,-0.6000,-1.3471,0,0.0909,0.0455
2010-09-29 09:30:00,EB,0,1,8,1.3636,-0.5682,-0.4167,-0.2667,-0.6000,-1.3471,0,0.0909,0.0455
2010-09-29 16:00:00,EB,0,1,8,1.3636,0.9091,0.6667,0.5800,-0.3111,-0.5560,0,0.0909,0.0455
2010-10-04 10:30:00,EB,0,1,3,1.1111,-0.7778,-0.7000,-0.6667,-0.0111,-0.1496,0,0.9524,0.9048
2010-10-07 13:45:00,GC_ME,1,0,0,1.0000,-0.2667,-0.2667,-0.0400,-0.7700,0.0692,1,0.8095,0.7619
2010-10-08 15:30:00,EB,0,1,27,NaN,NaN,0.0000,0.1500,-0.6000,0.0133,0,0.7619,0.7143
2010-10-15 10:45:00,EB,0,1,20,3.0000,-0.4500,-0.1500,-0.2333,-0.4875,0.0918,0,0.5238,0.4762
2010-10-18 10:00:00,EB,0,1,17,2.3077,3.6923,1.6000,1.3857,0.9429,-0.1445,0,0.4762,0.4286
2010-10-19 14:30:00,P,0,1,16,2.1429,2.0204,0.9429,0.9714,0.6000,-0.2739,0,0.4286,0.3810
2010-10-20 12:00:00,EB,0,1,15,2.0000,-1.2000,-0.6000,-0.1000,0.4250,0.2385,0,0.3810,0.3333
2010-10-20 14:20:00,EB,0,1,15,2.0000,0.2000,0.1000,0.0333,0.4375,-0.3267,0,0.3810,0.3333
2010-10-22 14:00:00,EB,0,1,13,1.7647,0.7059,0.4000,0.3200,0.2000,0.0430,0,0.2857,0.2381
2010-10-25 10:45:00,EB,0,1,10,1.5000,1.9500,1.3000,0.2750,0.0375,-0.0984,0,0.2381,0.1905
2010-10-25 13:40:00,EB,0,1,10,1.5000,-0.1000,-0.0667,-0.1000,-0.7889,-0.2801,0,0.2381,0.1905
2010-10-27 09:45:00,EB,0,1,8,1.3636,-0.1364,-0.1000,-0.1250,-0.4900,0.2349,0,0.1429,0.0952
2010-10-29 12:30:00,EB,0,1,6,1.2500,-0.1250,-0.1000,-0.1667,0.4375,-0.0410,0,0.0476,0.0000
2010-11-04 13:45:00,GC_ME,1,0,0,1.0000,-0.4600,-0.4600,-0.6500,-0.9875,-0.1246,0,0.8636,0.8182
2010-11-08 12:30:00,P,0,1,24,5.0000,3.0000,0.6000,0.1000,0.4143,0.2244,0,0.7727,0.7273
2010-11-11 10:15:00,EB,0,1,21,3.3333,1.1667,0.3500,0.0571,-0.0250,0.0314,0,0.6364,0.5909
2010-11-16 15:30:00,EB,0,1,16,2.1429,-0.0357,-0.0167,0.2800,1.1333,-0.0970,0,0.5000,0.4545
2010-11-17 15:20:00,EB,0,1,15,2.0000,-1.5429,-0.7714,-0.1125,-0.1667,0.1717,0,0.4545,0.4091
2010-11-18 14:30:00,EB,0,1,14,1.8750,0.0000,0.0000,0.2000,0.1889,-0.1177,0,0.4091,0.3636
2010-11-18 14:30:00,P,0,1,14,1.8750,0.0000,0.0000,0.2000,0.1889,-0.1177,0,0.4091,0.3636
2010-11-19 14:45:00,EB,0,1,13,1.7647,0.3529,0.2000,0.4600,-0.0750,-0.1091,0,0.3636,0.3182
2010-11-19 15:00:00,P,0,1,13,1.7647,0.1324,0.0750,-0.0250,-0.6111,-0.3875,0,0.3636,0.3182
2010-11-22 17:00:00,P,0,1,10,1.5000,0.0000,0.0000,0.0000,-0.6444,0.0306,0,0.3182,0.2727
2010-11-23 09:35:00,EB,0,1,9,1.4286,-0.4048,-0.2833,-0.3400,0.2429,0.6379,0,0.2727,0.2273
2010-11-25 10:10:00,EB,0,1,7,1.3043,-0.1304,-0.1000,-0.2333,0.8667,-0.2277,0,0.1818,0.1364
2010-11-30 16:30:00,P,0,1,2,1.0714,-0.1071,-0.1000,0.1400,-1.9000,0.0615,0,0.0455,0.0000
2010-12-02 13:45:00,GC_ME,1,0,0,1.0000,-1.5600,-1.5600,-2.8571,-2.4182,-0.2870,0,0.9565,0.9130
2010-12-08 15:30:00,P,0,1,36,NaN,NaN,-1.3889,-0.4000,1.0222,0.0422,0,0.7826,0.7391
2011-01-07 10:00:00,P,0,1,6,1.2500,-0.1667,-0.1333,-0.5800,-0.8000,0.3635,0,0.8095,0.7619
2011-01-10 13:00:00,P,0,1,3,1.1111,0.1111,0.1000,-0.3000,-0.2111,0.0379,0,0.7619,0.7143
2011-01-13 13:45:00,GC_ME,1,0,0,1.0000,0.6000,0.6000,1.5667,6.1286,-0.0162,1,0.6190,0.5714
2011-01-26 17:00:00,EB,0,1,8,1.3636,2.3182,1.7000,1.2200,0.8250,-0.2792,0,0.1905,0.1429
2011-01-27 11:30:00,EB,0,1,7,1.3043,-0.6304,-0.4833,0.3143,2.2111,0.3144,0,0.1429,0.0952
2011-01-27 14:00:00,EB,0,1,7,1.3043,1.0000,0.7667,1.2125,0.5100,0.0067,0,0.1429,0.0952
2011-01-28 15:15:00,EB,0,1,6,1.2500,1.7679,1.4143,1.7429,1.5000,-0.2206,0,0.0952,0.0476
2011-02-01 16:00:00,P,0,1,2,1.0714,-0.2602,-0.2429,-0.0600,0.3667,0.4599,0,1.0000,0.9500
2011-02-03 13:45:00,GC_ME,1,0,0,1.0000,-1.2286,-1.2286,-2.7625,-4.4125,0.1582,1,0.9000,0.8500
2011-02-04 09:30:00,EB,0,1,27,NaN,NaN,-0.9125,-0.4000,0.3556,0.0959,0,0.8500,0.8000
2011-02-04 12:30:00,EB,0,1,27,NaN,NaN,-0.6000,0.0500,0.8273,-0.0349,0,0.8500,0.8000
2011-02-07 15:00:00,P,0,1,24,5.0000,-15.2500,-3.0500,-0.9000,-0.5571,-0.0687,0,0.8000,0.7500
2011-02-10 11:30:00,EB,0,1,21,3.3333,0.7333,0.2200,0.1812,0.6091,0.0310,0,0.6500,0.6000
2011-02-18 14:00:00,P,0,1,13,1.7647,0.0000,0.0000,0.4800,3.6455,-0.0326,0,0.3500,0.3000
2011-02-22 10:00:00,EB,0,1,9,1.4286,-0.7500,-0.5250,0.0200,0.7875,0.1188,0,0.2500,0.2000
2011-03-03 13:45:00,GC_ME,1,0,0,1.0000,1.0500,1.0500,10.3333,16.0375,-0.1573,1,0.9130,0.8696
2011-03-04 11:15:00,EB,0,1,34,NaN,NaN,0.7333,0.0286,-0.2400,0.0749,0,0.8696,0.8261
2011-03-04 12:50:00,EB,0,1,34,NaN,NaN,0.1250,-0.4250,0.1250,-0.1384,0,0.8696,0.8261
2011-03-04 16:25:00,P,0,1,34,NaN,NaN,-0.1000,0.0667,0.2000,-0.2449,0,0.8696,0.8261
2011-03-07 13:00:00,P,0,1,31,NaN,NaN,0.2250,0.4800,-0.1800,-0.0598,0,0.8261,0.7826
2011-03-10 16:00:00,EB,0,1,28,NaN,NaN,0.1000,0.0750,-0.1429,0.1739,0,0.6957,0.6522
2011-03-11 11:00:00,EB,0,1,27,NaN,NaN,-0.3000,-0.2500,-0.5889,-0.0968,0,0.6522,0.6087
2011-03-18 11:30:00,EB,0,1,20,3.0000,0.3000,0.1000,0.5000,2.1333,0.3008,0,0.4348,0.3913
2011-03-18 17:00:00,P,0,1,20,3.0000,1.6500,0.5500,1.5667,2.3000,-0.0611,0,0.4348,0.3913
2011-03-21 15:00:00,P,0,1,17,2.3077,0.2308,0.1000,-0.0500,0.5625,0.0123,0,0.3913,0.3478
2011-03-21 15:00:00,EB,0,1,17,2.3077,0.2308,0.1000,-0.0500,0.5625,0.0123,0,0.3913,0.3478
2011-03-23 09:30:00,P,0,1,15,2.0000,1.0222,0.5111,0.0800,0.2667,-0.1246,0,0.3043,0.2609
2011-03-28 15:00:00,P,0,1,10,1.5000,1.4400,0.9600,0.9250,0.3400,0.0117,0,0.1739,0.1304
2011-03-30 10:30:00,EB,0,1,8,1.3636,-3.8333,-2.8111,-1.5625,-0.7000,-0.1321,0,0.0870,0.0435
2011-04-01 16:40:00,EB,0,1,6,1.2500,0.2500,0.2000,0.2000,-0.1286,-0.0003,0,1.0000,0.9524
2011-04-04 16:30:00,P,0,1,3,1.1111,-0.7778,-0.7000,-0.0667,-0.3333,-0.0920,0,0.9524,0.9048
2011-04-07 13:45:00,GC_ME,1,0,0,1.0000,1.4000,1.4000,1.7000,0.5750,0.3429,0,0.8095,0.7619
2011-04-08 09:20:00,EB,0,1,27,NaN,NaN,0.3833,0.3167,1.3857,0.0100,0,0.7619,0.7143
2011-04-12 12:40:00,EB,0,1,23,4.2857,-1.9286,-0.4500,-0.2600,-0.1143,-0.0535,0,0.6667,0.6190
2011-04-13 15:00:00,EB,0,1,22,3.7500,-1.3125,-0.3500,-0.1500,-0.6222,-0.2629,0,0.6190,0.5714
2011-05-02 11:00:00,P,0,1,3,1.1111,0.4444,0.4000,0.2000,0.2167,0.0007,0,1.0000,0.9545
2011-05-05 13:45:00,GC_ME,1,0,0,1.0000,-2.5000,-2.5000,-7.0625,-12.3889,0.2267,1,0.8636,0.8182
2011-05-05 14:30:00,P,0,1,35,NaN,NaN,-1.6500,-6.3375,-11.5000,-0.2090,0,0.8636,0.8182
2011-05-10 10:30:00,EB,0,1,30,NaN,NaN,-1.5571,-0.9000,-0.4000,0.5869,0,0.7273,0.6818
2011-05-10 11:00:00,EB,0,1,30,NaN,NaN,-4.9375,-2.6250,-1.8875,0.2787,0,0.7273,0.6818
2011-05-11 11:45:00,EB,0,1,29,NaN,NaN,0.7500,0.3667,0.4833,0.0696,0,0.6818,0.6364
2011-05-11 12:30:00,EB,0,1,29,NaN,NaN,0.4000,0.2857,-0.3143,-0.0797,0,0.6818,0.6364
2011-05-12 11:30:00,EB,0,1,28,NaN,NaN,-0.9667,-0.3143,-0.3000,-0.1519,0,0.6364,0.5909
2011-05-13 10:00:00,EB,0,1,27,NaN,NaN,-0.2000,-0.5400,-0.0875,0.1031,0,0.5909,0.5455
2011-05-13 10:00:00,P,0,1,27,NaN,NaN,-0.2000,-0.5400,-0.0875,0.1031,0,0.5909,0.5455
2011-05-13 11:00:00,EB,0,1,27,NaN,NaN,0.4000,-0.1250,-0.8667,-0.4649,0,0.5909,0.5455
2011-05-18 11:30:00,EB,0,1,22,3.7500,-0.3750,-0.1000,0.4000,0.6600,-0.1672,0,0.4545,0.4091
2011-05-23 10:50:00,EB,0,1,17,2.3077,-0.8846,-0.3833,-0.4000,-0.1125,-0.2268,0,0.3182,0.2727
2011-05-23 15:00:00,EB,0,1,17,2.3077,0.5077,0.2200,0.4750,0.6125,0.0204,0,0.3182,0.2727
2011-05-25 16:30:00,EB,0,1,15,2.0000,0.3333,0.1667,-0.5000,0.5778,0.8911,0,0.2273,0.1818
2011-05-26 11:20:00,P,0,1,14,1.8750,-0.9750,-0.5200,0.4143,0.3300,-0.0894,0,0.1818,0.1364
2011-05-26 14:00:00,EB,0,1,14,1.8750,-0.3125,-0.1667,-0.1500,-0.9111,-0.1588,0,0.1818,0.1364
2011-05-26 15:00:00,EB,0,1,14,1.8750,-0.0625,-0.0333,-0.6143,-1.5778,-0.0235,0,0.1818,0.1364
2011-06-01 15:00:00,P,0,1,8,1.3636,0.1364,0.1000,-0.0333,-0.5111,0.0604,0,1.0000,0.9545
2011-06-02 11:15:00,P,0,1,7,1.3043,0.1304,0.1000,0.0500,0.7900,0.3161,0,0.9545,0.9091
2011-06-03 16:15:00,EB,0,1,6,1.2500,0.0750,0.0600,0.4000,1.9889,0.5204,0,0.9091,0.8636
