Date_time,Event_type,Days_until_next_GC,Non_regular_trading_day,Outside_regular_trading_hours,OIS_1M,OIS_2M,OIS_3M,OIS_6M,OIS_1Y,OIS_2Y,STOXX50E
2022-06-29 10:00:00,EB,22,0,0,0.075000,0.220000,0.338333,0.803333,3.535625,1.450000,-0.013910
2022-06-29 12:00:00,EB,22,0,0,-0.010000,-0.240000,-0.315000,-0.301250,0.582500,1.455000,-0.660625
2022-06-29 17:00:00,P,22,0,0,-0.060000,-0.040000,-0.176250,-0.165000,-1.355000,-2.302000,-0.176110
2022-07-01 12:30:00,EB,20,0,0,-0.060000,-0.230000,-0.210000,-1.472000,-4.044000,-6.040000,-0.481465
2022-07-02 15:15:00,EB,19,1,0,,,,,,,
2022-07-04 17:00:00,EB,17,0,0,-0.225000,-0.285000,-0.050000,0.210000,1.200000,1.583333,0.108447
2022-07-07 11:45:00,EB,14,0,0,0.012500,0.000000,0.075000,0.191250,0.029000,-0.233333,-0.133625
2022-07-08 13:55:00,P,13,0,0,0.120000,0.135000,0.281667,0.545000,3.076000,4.609167,-0.289993
2022-07-09 15:30:00,EB,12,1,0,,,,,,,
2022-07-21 14:15:00,GC_ME,0,0,0,15.665000,15.302500,13.252500,10.534000,8.507000,3.315000,0.120013
2022-07-21 14:15:00,GC_PR,0,0,0,16.171667,16.517500,15.572500,13.869000,14.645000,11.018333,0.405812
2022-07-21 14:45:00,GC_PC,0,0,0,-1.072500,-1.310000,0.145000,-4.297000,-3.131000,-4.450714,-0.284644
2022-08-18 14:45:00,EB,21,0,0,0.090000,0.056250,-0.015000,0.165000,0.073333,-0.266250,-0.202599
2022-08-23 13:00:00,EB,16,0,0,-0.010000,-0.112500,-0.330000,-0.728750,-1.354000,-2.851000,-0.213651
2022-08-27 19:10:00,EB,12,1,1,,,,,,,
2022-08-29 15:00:00,EB,10,0,0,-0.218333,0.033333,-0.025000,-0.561250,-0.040000,0.845000,0.183894
2022-09-08 14:15:00,GC_ME,0,0,0,6.043333,6.730000,8.383333,10.737500,11.656250,7.947500,-0.223553
2022-09-08 14:15:00,GC_PR,0,0,0,6.747500,6.235000,6.750000,7.190000,9.225000,6.077500,0.052449
2022-09-08 14:45:00,GC_PC,0,0,0,-0.282500,0.523333,1.873333,5.687500,4.611250,1.772500,-0.275857
2022-09-09 11:30:00,P,48,0,0,-0.030000,0.068333,-0.071250,-0.737500,-2.685000,-0.975000,-0.398430
2022-09-12 09:30:00,EB,45,0,0,-0.200000,0.298333,0.551667,0.200000,0.210000,0.035000,0.647200
2022-09-12 14:00:00,EB,45,0,0,-0.290000,-0.363750,-0.691250,-0.100000,0.186000,0.781667,0.094675
2022-09-14 13:00:00,EB,43,0,0,-0.100000,0.150000,0.060000,0.901667,1.945000,2.495000,-0.349680
2022-09-15 11:15:00,EB,42,0,0,0.000000,-0.131667,-0.150000,-0.571250,-0.882500,-1.180000,-0.092591
2022-09-16 10:30:00,P,41,0,0,0.000000,0.250000,0.450000,1.283750,1.755000,0.740000,-0.020611
2022-09-17 18:45:00,EB,40,1,1,,,,,,,
2022-09-19 11:00:00,EB,38,0,0,0.005000,0.092500,0.155000,1.060000,1.818750,2.407500,-0.501743
2022-09-20 19:30:00,P,37,0,1,,-0.070000,-0.160000,-0.530000,-0.180000,0.360000,
2022-09-21 09:00:00,EB,36,0,1,0.055000,-0.135000,-0.235000,-0.945000,-0.041250,0.022500,
2022-09-22 18:30:00,EB,35,0,1,,-0.060000,-0.115000,-0.310000,-0.077500,-0.030000,
2022-09-26 09:00:00,EB,31,0,1,0.020000,0.495000,0.420000,0.400000,-1.133333,-1.222500,
2022-09-26 09:30:00,EB,31,0,0,-0.015000,0.325000,0.488333,0.333750,-1.200000,-3.236250,0.006556
2022-09-26 15:00:00,P,31,0,0,0.065000,-0.002500,-0.815000,-3.908750,-4.636250,-6.014000,0.425269
2022-09-27 13:30:00,EB,30,0,0,-0.030000,0.100000,0.200000,1.798333,1.635000,1.746250,0.289255
2022-09-27 15:15:00,EB,30,0,0,-0.020000,0.135000,0.102500,0.561667,3.600000,6.811000,-0.381608
2022-09-28 09:15:00,P,29,0,1,0.005000,-0.210000,-0.271667,-0.461667,-2.161667,-3.475000,-0.174750
2022-09-28 17:00:00,EB,29,0,0,0.005000,0.200000,0.035000,0.141667,0.806667,0.366667,0.112861
2022-09-29 09:00:00,EB,28,0,1,-0.065000,0.150000,0.365000,-0.346667,-0.660000,-1.833333,
2022-09-29 10:00:00,EB,28,0,0,0.080000,-0.015000,0.218333,0.342500,0.040000,-2.228750,0.375217
2022-09-29 10:15:00,EB,28,0,0,0.050000,0.000000,-0.085000,-0.276250,0.505000,-1.278333,0.036550
2022-09-29 19:00:00,EB,28,0,1,,-0.295000,-0.530000,-0.560000,0.380000,1.660000,
2022-09-30 13:00:00,EB,27,0,0,,0.155000,0.100000,0.213333,0.051250,1.270000,-0.559166
2022-09-30 17:15:00,EB,27,0,1,-0.170000,0.055000,0.076667,0.221250,-0.065000,-1.135000,
2022-10-04 17:00:00,P,23,0,0,-0.010000,-0.040000,-0.035000,0.105000,1.386667,1.736667,0.397327
2022-10-10 15:00:00,EB,17,0,0,0.030000,0.055000,-0.020000,0.170000,0.556250,0.238750,-0.300642
2022-10-11 14:45:00,EB,16,0,0,-0.010000,-0.010000,0.035000,0.116667,0.599000,2.297500,-0.471145
2022-10-12 15:30:00,P,15,0,0,-0.060000,-0.120000,-0.195000,-0.636667,-2.308750,-3.195000,0.302898
2022-10-14 12:00:00,P,13,0,0,0.100000,0.060000,-0.207500,-0.315000,-0.954000,-2.866000,0.719805
2022-10-15 19:15:00,EB,12,1,1,,,,,,,
2022-10-17 10:00:00,EB,10,0,0,0.270000,0.371667,0.156250,-0.000714,-0.553000,-1.415000,0.175757
2022-10-17 17:00:00,EB,10,0,0,0.100000,0.140000,0.100000,0.107500,0.100000,-0.048333,-0.249547
2022-10-18 18:00:00,EB,9,0,1,-0.060000,-0.060000,-0.223333,-0.325000,-0.615000,-0.956000,
2022-10-27 14:15:00,GC_ME,0,0,0,1.730000,0.976667,-0.461667,-4.991250,-13.835000,-18.680000,0.644274
2022-10-27 14:15:00,GC_PR,0,0,0,2.005000,1.374000,-0.400000,-4.993750,-11.714000,-16.861250,0.685171
2022-10-27 14:45:00,GC_PC,0,0,0,-0.275000,-0.313333,-0.553333,-0.266667,-5.135000,-7.440000,-0.040619
2022-10-31 16:00:00,EB,45,0,0,-0.200000,-0.120000,-0.100000,-0.372500,-0.190000,0.065000,0.049382
2022-11-03 09:00:00,EB,42,0,1,0.035000,0.010000,-0.050000,-1.091667,-1.741667,-3.350000,
2022-11-03 09:05:00,P,42,0,1,0.155000,-0.037500,0.020000,-0.780000,-0.612500,-2.110000,
2022-11-04 10:15:00,EB,41,0,0,-0.005000,0.060000,-0.035000,0.379000,1.777000,3.065000,0.322530
2022-11-04 10:30:00,P,41,0,0,0.095000,0.100000,0.200000,1.075000,2.699000,4.592500,0.280121
2022-11-07 09:40:00,P,38,0,0,0.092500,-0.153333,-0.191250,-1.270000,-1.607000,-2.202000,0.824944
2022-11-07 10:30:00,EB,38,0,0,0.125000,-0.220000,-0.100000,-0.351000,-1.469000,-2.396667,0.049320
2022-11-09 11:00:00,EB,36,0,0,0.130000,0.050000,-0.000000,0.004000,-0.326667,-0.893000,0.104106
2022-11-10 14:00:00,EB,35,0,0,0.005000,-1.305000,-2.046667,-6.168750,-12.707500,-16.523571,2.329818
2022-11-11 13:00:00,EB,34,0,0,0.000000,-0.020000,0.085000,-0.110000,0.845000,1.235000,-0.050359
2022-11-11 13:00:00,EB,34,0,0,0.000000,-0.020000,0.085000,-0.110000,0.845000,1.235000,-0.050359
2022-11-11 17:00:00,EB,34,0,0,0.055000,0.100000,0.006667,-0.143333,-0.931667,-2.270000,-0.164135
2022-11-14 11:00:00,EB,31,0,0,0.000000,-0.893333,-1.167500,-1.850000,-3.031667,-4.416667,-0.065004
2022-11-14 17:15:00,EB,31,0,1,0.020000,0.140000,0.070000,0.230000,0.478333,-0.015000,
2022-11-15 20:10:00,EB,30,0,1,,-0.120000,-0.165000,0.070000,0.745000,1.130000,
2022-11-16 16:00:00,EB,29,0,0,0.010000,0.015000,0.021250,0.617500,1.323750,1.855000,-0.100907
2022-11-16 18:00:00,P,29,0,1,0.015000,0.250000,0.100000,-0.200000,0.685000,1.240000,-0.009528
2022-11-18 09:30:00,P,27,0,0,-0.100000,0.296667,0.095000,0.885000,2.147500,1.876250,0.635995
2022-11-23 09:30:00,EB,22,0,0,-0.055000,0.100000,0.097500,-0.068333,0.135000,-0.075000,-0.036061
2022-11-24 12:15:00,EB,21,0,0,0.075000,0.030000,0.002500,0.395000,0.431000,0.610000,-0.144912
2022-11-24 14:00:00,EB,21,0,0,0.180000,0.427500,0.831667,1.451667,2.012500,2.606667,-0.192168
2022-11-28 15:00:00,P,17,0,0,0.055000,0.035000,0.100000,0.558750,0.600000,1.095000,0.212348
2022-11-29 09:10:00,EB,16,0,1,-0.445000,-0.573333,-0.815000,-1.206250,-2.145000,-4.436250,-0.167486
2022-11-29 14:30:00,EB,16,0,0,0.060000,-0.005000,0.081667,0.755000,0.908750,0.800000,0.246443
2022-12-01 17:45:00,EB,14,0,1,-0.220000,-0.360000,-0.505000,-0.700000,-0.578750,-1.536667,
2022-12-01 20:00:00,EB,14,0,1,,,,,,,
2022-12-02 03:40:00,P,13,0,1,,,,,,,
2022-12-02 13:00:00,EB,13,0,0,0.097500,0.095000,-0.095000,-0.377500,-0.692500,-0.103333,0.210947
2022-12-05 02:45:00,P,10,0,1,,,,,,,
2022-12-07 08:10:00,EB,8,0,1,0.900000,-0.100000,-0.100000,-0.080000,-1.120000,-1.360000,
2022-12-07 15:30:00,EB,8,0,0,0.395000,0.451667,0.606667,0.488750,-0.225000,-1.200000,0.137798
2022-12-08 13:00:00,P,7,0,0,0.105000,0.090000,0.195000,-0.076667,-0.186667,0.018750,0.112142
2022-12-14 23:30:00,EB,1,0,1,,,,,,,
2022-12-15 14:15:00,GC_ME,0,0,0,-4.867500,-3.872500,-2.790000,5.356250,15.336000,17.957500,-2.155922
2022-12-15 14:15:00,GC_PR,0,0,0,-4.308750,-4.091667,-3.965000,-1.254000,3.460000,4.662500,-0.635864
2022-12-15 14:45:00,GC_PC,0,0,0,-0.615000,0.302500,-0.176667,6.252500,11.513750,12.247500,-1.529785
2022-12-19 09:00:00,EB,45,0,1,0.100000,2.900000,-0.100000,0.700000,0.366667,-0.700000,
2023-01-06 17:15:00,EB,27,0,1,-0.025000,0.035000,0.067500,-0.015000,0.605000,1.658333,
2023-01-10 11:10:00,EB,23,0,0,0.020000,-0.075000,0.055000,0.060000,-0.311250,-0.288000,-0.052577
2023-01-19 11:30:00,P,14,0,0,0.010000,-0.030000,0.126667,0.636250,0.711667,1.195000,-0.357309
2023-01-20 11:00:00,P,13,0,0,0.215000,0.350000,0.073333,0.040000,0.065000,0.510000,0.127413
2023-01-23 15:30:00,EB,10,0,0,-0.035000,0.030000,-0.100000,0.020000,0.092500,0.612500,0.266559
2023-01-23 19:10:00,P,10,0,1,,,,,,,
2023-01-24 10:45:00,P,9,0,0,0.085000,0.102500,0.188333,0.382500,0.023333,0.072500,-0.191952
2023-02-02 14:15:00,GC_ME,0,0,0,-0.135000,-0.055000,0.160000,-3.200000,-7.257000,-9.141667,0.559403
2023-02-02 14:15:00,GC_PR,0,0,0,-0.075000,0.515000,1.136667,-0.753000,-4.593000,-6.304000,0.354146
2023-02-02 14:45:00,GC_PC,0,0,0,-0.060000,-0.511250,-0.943333,-2.466667,-3.222500,-3.041667,0.204533
2023-02-07 18:00:00,EB,37,0,1,0.180000,0.140000,0.030000,-0.078000,-0.067500,-0.600000,
2023-02-09 19:00:00,EB,35,0,1,,0.035000,0.045000,0.190000,0.575000,1.285000,
2023-02-15 18:15:00,P,29,0,1,0.030000,0.040000,-0.020000,-0.321667,-1.556250,-2.307500,
2023-02-16 10:15:00,EB,28,0,0,0.015000,0.130000,0.035000,0.288750,0.482500,0.671250,0.187248
2023-02-16 16:00:00,EB,28,0,0,-0.010000,0.110000,0.078333,0.001667,0.060000,0.256667,0.414754
2023-02-21 20:00:00,P,23,0,1,0.005000,0.005000,0.000000,0.150000,0.390000,0.480000,
2023-02-27 18:00:00,EB,17,0,1,-0.150000,0.080000,0.100000,0.371667,0.683750,0.683333,
2023-03-02 13:30:00,EB,14,0,0,0.175000,0.277500,0.205000,-0.026667,0.746667,0.842500,0.128669
2023-03-03 09:55:00,EB,13,0,0,-0.110000,-0.250000,0.038750,-0.475000,-0.333333,-1.400000,-0.005854
2023-03-06 11:00:00,EB,10,0,0,0.020000,-0.035000,-0.025000,0.398000,-0.334000,-2.316250,-0.020421
2023-03-08 11:00:00,P,8,0,0,0.200000,0.180000,-0.020000,0.128000,0.078333,0.473333,0.068502
2023-03-08 11:00:00,EB,8,0,0,0.200000,0.180000,-0.020000,0.128000,0.078333,0.473333,0.068502
2023-03-10 10:00:00,EB,6,0,0,0.095000,0.488333,-0.073333,0.657500,1.800000,2.015000,0.344431
2023-03-16 14:15:00,GC_ME,0,0,0,11.035000,11.253333,13.300000,13.658333,7.773750,6.332000,1.155352
2023-03-16 14:15:00,GC_PR,0,0,0,11.540714,11.997000,12.253333,10.783750,1.909000,0.065000,-0.107274
2023-03-16 14:45:00,GC_PC,0,0,0,2.087500,-0.696667,-0.650000,4.076667,5.812500,8.054000,1.263982
2023-03-20 15:00:00,P,45,0,0,0.110000,0.205000,-0.045000,-0.470000,-0.570000,-1.081250,0.386165
2023-03-22 09:45:00,P,43,0,0,0.810000,1.190000,0.725000,0.665000,-1.122000,-3.355000,0.383965
2023-03-22 10:30:00,EB,43,0,0,0.740000,0.807500,0.620000,0.362500,-0.460000,-0.056250,0.117039
2023-03-22 14:45:00,EB,43,0,0,-0.010000,0.240000,0.620000,0.307500,0.472500,-0.480833,0.278121
2023-03-23 17:00:00,EB,42,0,0,0.015000,0.015000,-0.140000,-0.817500,-2.106250,-1.991667,-0.026852
2023-03-26 16:00:00,EB,39,1,0,,,,,,,
2023-03-27 15:40:00,EB,38,0,0,-0.007500,0.017500,-0.032500,-0.796000,-2.371000,-3.032000,-0.109735
2023-03-27 17:00:00,EB,38,0,0,0.020000,-0.015000,-0.367500,0.105000,0.102500,0.962000,0.080504
2023-03-29 22:45:00,EB,36,0,1,,,,,,,
2023-03-31 17:00:00,P,34,0,0,-0.085000,-0.160000,-0.396000,-0.707500,-1.477000,-2.564167,-0.153644
2023-04-01 08:30:00,EB,33,1,1,,,,,,,
2023-04-05 16:00:00,EB,29,0,0,-0.050000,-0.245000,-0.518750,-1.127500,-1.723000,-2.729000,-0.191788
2023-04-12 14:30:00,EB,22,0,0,-0.095000,0.095000,-0.167500,-0.271667,-0.517000,-1.494000,0.338583
2023-04-14 12:00:00,P,20,0,0,-0.035000,-0.045000,-0.116250,-0.459000,-1.348000,-2.559000,-0.061691
2023-04-17 17:00:00,P,17,0,0,-0.050000,-0.107500,-0.075000,-0.380000,-0.863333,-1.153333,-0.014193
2023-04-19 12:30:00,EB,15,0,0,0.015000,0.055000,0.101667,0.245000,0.300000,-0.063333,0.135708
2023-04-19 18:00:00,EB,15,0,1,-0.005000,-0.130000,-0.025000,-0.211667,-0.150000,-0.551250,
2023-04-20 14:00:00,P,14,0,0,-0.005000,0.010000,-0.065000,-0.421667,-1.315714,-2.882000,-0.060576
2023-04-20 22:15:00,EB,14,0,1,,,,,,,
2023-04-21 09:00:00,EB,13,0,1,0.355000,0.700000,0.741250,1.607500,2.341000,3.573000,
2023-04-21 16:30:00,EB,13,0,0,-0.010000,0.115000,0.061250,-0.180000,-0.728000,-1.107500,0.149653
2023-04-21 19:45:00,EB,13,0,1,0.010000,0.090000,0.015000,0.145000,0.670000,1.210000,
2023-04-24 11:00:00,EB,10,0,0,0.005000,-0.045000,0.030000,0.423750,0.716250,1.639000,0.181582
2023-04-24 15:30:00,EB,10,0,0,0.165000,0.315000,0.305000,0.528750,1.001250,0.898333,-0.043335
2023-04-27 18:15:00,EB,7,0,1,-0.005000,0.015000,0.291250,0.036667,-0.842500,-1.143333,
2023-04-28 11:45:00,P,6,0,0,0.230000,0.317500,0.491250,1.057000,2.216000,1.737500,0.012963
2023-05-04 14:15:00,GC_ME,0,0,0,-4.425000,-5.288333,-5.881667,-7.091250,-7.667500,-7.600000,0.508267
2023-05-04 14:15:00,GC_PR,0,0,0,-4.707500,-5.098333,-5.503333,-6.743750,-7.516250,-7.602500,0.374993
2023-05-04 14:45:00,GC_PC,0,0,0,0.290000,-0.301667,-0.311667,-0.697500,-0.632500,-1.040000,0.132776
2023-05-05 10:00:00,EB,41,0,0,0.005000,-0.095000,0.010000,-0.226000,-0.638000,-0.667500,-0.166958
2023-05-08 16:00:00,EB,38,0,0,-0.025000,0.025000,0.012500,-0.257500,-0.626250,-1.349000,-0.038894
2023-05-09 10:00:00,EB,37,0,0,0.105000,0.106667,0.163750,0.427000,1.225833,1.442143,-0.228481
2023-05-09 19:00:00,EB,37,0,1,,-0.080000,-0.012500,-0.232500,-0.492500,-0.635000,
2023-05-11 14:00:00,EB,35,0,0,0.015000,-0.150000,-0.374000,-0.693750,-1.863000,-2.512500,-0.130384
2023-05-11 19:30:00,EB,35,0,1,0.185000,-0.005000,-0.015000,-0.015000,0.140000,0.195000,
2023-05-16 16:30:00,P,30,0,0,0.095000,-0.025000,0.030000,0.097500,0.583333,1.171667,0.139927
2023-05-17 11:00:00,EB,29,0,0,-0.025000,0.050000,-0.073333,0.056250,-0.332500,-0.446667,-0.028257
2023-05-17 11:30:00,EB,29,0,0,-0.065000,0.000000,0.020000,0.005000,0.068750,-0.127500,0.083430
2023-05-17 17:20:00,EB,29,0,1,0.085000,0.045000,0.303333,0.558333,0.305000,1.142500,
2023-05-18 08:35:00,EB,28,0,1,0.185000,0.122500,0.162500,0.068333,0.242500,1.093333,
2023-05-19 16:55:00,EB,27,0,0,-0.080000,-0.150000,-0.348750,-0.978333,-1.283333,-4.701667,-0.316832
2023-05-22 11:00:00,EB,24,0,0,0.065000,0.100000,0.181667,0.413750,0.541250,1.106250,-0.103316
2023-05-22 16:15:00,EB,24,0,0,0.040000,0.065000,0.107500,0.065000,0.326250,0.057500,0.054319
2023-05-23 09:15:00,EB,23,0,1,-0.020000,0.095000,-0.073333,0.105000,0.295000,0.020000,-0.075665
2023-05-24 19:45:00,P,22,0,1,0.030000,0.090000,0.255000,0.085000,-0.130000,-0.465000,
2023-05-25 11:00:00,EB,21,0,0,0.100000,0.227500,0.215000,0.433750,0.573750,1.417500,0.250020
2023-05-26 09:40:00,EB,20,0,0,-0.075000,-0.170000,-0.051667,-0.505000,-1.645000,-2.826667,-0.172871
2023-06-01 11:30:00,P,14,0,0,-0.020000,0.005000,-0.080000,-0.145000,0.330000,0.348750,-0.038480
2023-06-01 21:00:00,EB,14,0,1,-0.030000,0.025000,0.025000,0.080000,0.130000,0.105000,
2023-06-05 15:00:00,P,10,0,0,-0.015000,-0.035000,0.055000,0.286667,0.472500,0.047500,-0.122122
2023-06-07 10:00:00,EB,8,0,0,-0.040000,0.020000,0.080000,-0.185000,-0.112500,-0.663333,-0.032914
2023-06-07 11:10:00,EB,8,0,0,0.005000,-0.035000,0.095000,0.471250,0.497500,-0.081250,-0.055130
2023-06-09 10:00:00,EB,6,0,0,0.030000,0.035000,0.005000,-0.206667,0.057500,-0.256250,0.026091
2023-06-15 14:15:00,GC_ME,0,0,0,0.213333,0.721667,1.031667,1.957500,1.483750,-0.436250,0.141250
2023-06-15 14:15:00,GC_PR,0,0,0,0.325000,0.633333,0.821667,3.105000,4.357500,2.711000,-0.202673
2023-06-15 14:45:00,GC_PC,0,0,0,-0.070000,0.180000,0.065000,-1.137500,-2.598750,-2.950000,0.344622
2023-06-16 19:10:00,P,41,0,1,0.010000,0.090000,0.010000,0.030000,-0.150000,-0.685000,
2023-06-19 13:00:00,EB,38,0,0,0.150000,0.295000,0.237500,0.360000,0.715000,0.556250,-0.017132
2023-06-19 13:40:00,EB,38,0,0,-0.005000,0.237500,0.420000,1.055000,1.733750,1.112500,-0.184707
2023-06-19 20:00:00,EB,38,0,1,0.000000,-0.010000,-0.010000,-0.020000,-0.050000,-0.010000,
2023-06-20 19:10:00,EB,37,0,1,0.400000,0.255000,0.010000,0.070000,0.110000,0.135000,
2023-06-22 11:15:00,EB,35,0,0,-0.050000,0.095000,0.275000,0.100000,0.063333,-0.220000,-0.058426
2023-06-22 16:30:00,EB,35,0,0,-0.025000,0.120000,-0.015000,0.145000,0.616667,1.401667,-0.050198
2023-06-23 09:00:00,P,34,0,1,0.045000,-0.220000,-0.508333,-1.941250,-4.270000,-7.581250,
2023-06-23 14:45:00,EB,34,0,0,-0.005000,-0.310000,-0.255000,-0.457500,-1.143750,-2.051250,-0.339805
2023-06-24 15:15:00,EB,33,1,0,,,,,,,
2023-06-26 19:30:00,P,31,0,1,0.315000,-0.035000,-0.015000,-0.015000,0.045000,0.050000,
2023-06-27 10:00:00,P,30,0,0,0.015000,-0.030000,0.172500,0.356250,0.516667,1.045000,-0.114574
2023-06-27 10:30:00,EB,30,0,0,0.165000,0.060000,0.055000,0.000000,-0.153333,0.606250,-0.153021
2023-06-27 11:30:00,EB,30,0,0,-0.065000,-0.120000,0.040000,0.178750,0.972500,2.030000,-0.044787
2023-06-27 13:00:00,EB,30,0,0,0.020000,-0.100000,0.030000,0.170000,-0.095000,-0.264000,-0.209883
2023-06-28 17:00:00,P,29,0,0,0.015000,0.140000,-0.005000,-0.458333,-1.016667,-2.585000,-0.063714
2023-07-07 11:00:00,EB,20,0,0,0.147500,0.295000,0.366667,0.810000,1.253000,1.186667,0.420218
2023-07-07 18:45:00,P,20,0,1,0.000000,0.185000,0.025000,0.005000,-0.135000,0.235000,
2023-07-12 15:45:00,EB,15,0,0,-0.035000,-0.040000,-0.082500,-0.175000,-0.286000,-1.863000,0.354166
2023-07-17 10:15:00,P,10,0,0,0.000000,-0.005000,0.090000,-0.030000,0.005000,-1.131250,-0.204819
2023-07-27 14:15:00,GC_ME,0,0,0,-0.115000,-0.357500,-1.113333,-2.155000,-3.783750,-4.497500,0.579572
2023-07-27 14:15:00,GC_PR,0,0,0,0.095000,0.037500,-0.351667,-0.805000,-1.643750,-2.785000,0.189645
2023-07-27 14:45:00,GC_PC,0,0,0,-0.207500,-0.278000,-0.785000,-1.357500,-2.190000,-2.240000,0.389189
2023-08-03 11:15:00,EB,42,0,0,-0.005000,0.095000,0.075000,0.062500,-0.045000,0.018333,0.342794
2023-08-25 21:00:00,P,20,0,1,0.255000,0.570000,0.670000,0.740000,0.910000,1.120000,
2023-08-31 09:00:00,EB,14,0,1,-1.980000,-3.126667,-3.406250,-3.749000,-4.266250,-4.338333,
2023-08-31 18:00:00,EB,14,0,1,0.170000,0.150000,-0.267500,-0.125000,-0.795000,-1.012500,
2023-09-04 13:30:00,EB,10,0,0,0.282500,0.410000,0.482500,0.438750,0.430000,0.292500,-0.227499
2023-09-04 15:30:00,P,10,0,0,-0.050000,-0.275000,-0.342500,-0.356250,-0.070000,0.167500,-0.210358
2023-09-04 16:00:00,EB,10,0,0,-0.290000,-0.265000,-0.380000,-0.310000,-0.285000,-0.315000,-0.417748
2023-09-05 14:30:00,EB,9,0,0,-0.091667,-0.050000,-0.168333,-0.032500,-0.102500,0.466667,0.007478
2023-09-07 10:30:00,EB,7,0,0,0.100000,-0.018333,-0.200000,0.025000,0.167500,0.166667,0.429702
2023-09-14 14:15:00,GC_ME,0,0,0,7.921667,6.943333,6.313333,4.981250,2.826250,-0.436250,1.025803
2023-09-14 14:15:00,GC_PR,0,0,0,8.173333,7.096667,6.178750,5.632500,3.298750,0.633333,0.427753
2023-09-14 14:45:00,GC_PC,0,0,0,1.238750,0.113333,0.208333,-0.408750,-0.101667,0.528750,0.595502
2023-09-15 11:45:00,P,41,0,0,-0.235000,-0.077500,-0.040000,0.285000,0.300000,0.423333,0.049557
2023-09-18 11:00:00,EB,38,0,0,0.005000,-0.120000,-0.200000,0.055000,0.163333,0.428333,-0.290516
2023-09-19 14:30:00,EB,37,0,0,-0.120000,0.110000,0.065000,0.225000,0.535000,1.310000,-0.268216
2023-09-20 09:00:00,EB,36,0,1,-0.025000,0.060000,0.205000,0.315000,0.475000,0.913333,
2023-09-20 11:00:00,EB,36,0,0,0.000000,0.010000,0.025000,-0.065000,-0.243333,-0.621667,0.004454
2023-09-20 14:30:00,EB,36,0,0,0.010000,0.040000,0.010000,-0.040000,-0.033750,-0.076667,0.204175
2023-09-21 16:00:00,P,35,0,0,0.015000,-0.030000,-0.113333,-0.610000,-1.277500,-1.782500,0.098643
2023-09-21 16:40:00,EB,35,0,0,0.062500,0.170000,0.267500,-0.172500,-0.781667,-1.268333,-0.237511
2023-09-22 00:45:00,EB,34,0,1,,,,,,,
2023-09-22 13:00:00,EB,34,0,0,-0.010000,-0.040000,-0.070000,0.082500,0.232500,0.711250,-0.095129
2023-09-25 15:00:00,EB,31,0,0,-0.045000,0.060000,-0.005000,-0.066250,-0.256667,-0.985000,-0.153515
2023-09-25 15:00:00,P,31,0,0,-0.045000,0.060000,-0.005000,-0.066250,-0.256667,-0.985000,-0.153515
2023-09-26 09:00:00,EB,30,0,1,-0.090000,0.012500,0.005000,0.020000,-0.308750,-0.810000,
2023-09-29 09:40:00,P,27,0,0,-0.010000,0.030000,0.035000,0.030000,-0.061667,0.010000,0.064399
2023-10-02 09:00:00,EB,24,0,1,-0.015000,-0.320000,-0.115000,-0.386667,-0.260000,-0.550000,
2023-10-03 08:10:00,EB,23,0,1,0.150000,0.040000,-0.060000,-0.290000,-0.410000,-0.325000,
2023-10-04 10:15:00,P,22,0,0,-0.010000,-0.030000,-0.020000,0.046667,-0.237500,-1.211250,0.322005
2023-10-04 13:40:00,EB,22,0,0,,,-0.200000,-0.400000,-0.533333,-1.400000,0.077104
2023-10-05 11:45:00,EB,21,0,0,-0.005000,0.020000,-0.015000,-0.080000,-0.368750,-1.622500,0.310468
2023-10-09 10:00:00,EB,17,0,0,0.015000,-0.135000,-0.015000,-0.172500,0.200000,1.526250,0.421590
2023-10-10 14:00:00,P,16,0,0,0.010000,0.060000,0.100000,-0.087500,-0.462500,-1.187500,-0.208971
2023-10-12 09:40:00,EB,14,0,0,-0.040000,-0.200000,-0.126667,-0.148333,-0.050000,-0.088333,0.095535
2023-10-12 13:00:00,EB,14,0,0,-0.045000,-0.080000,-0.036667,-0.016667,-0.006667,0.222500,-0.195357
2023-10-13 15:00:00,P,13,0,0,0.020000,0.010000,0.010000,-0.050000,0.275000,0.873750,0.061185
2023-10-14 17:10:00,P,12,1,1,,,,,,,
2023-10-17 19:00:00,EB,9,0,1,0.010000,0.010000,0.020000,0.025000,0.065000,0.345000,
2023-10-25 19:00:00,P,1,0,1,0.110000,0.115000,0.100000,0.125000,0.410000,0.610000,
2023-10-26 14:15:00,GC_ME,0,0,0,-0.460000,-0.445000,-0.742500,-1.363750,-3.157500,-5.563750,0.473160
2023-10-26 14:15:00,GC_PR,0,0,0,-0.210000,-0.385000,-0.447500,-0.523750,-1.265000,-2.617500,0.443402
2023-10-26 14:45:00,GC_PC,0,0,0,-0.003333,-0.035000,-0.271667,-1.147500,-2.042500,-3.372000,0.029627
2023-10-30 14:00:00,EB,45,0,0,0.000000,-0.010000,-0.010000,0.090000,-0.225000,-0.651667,0.116325
2023-10-31 17:30:00,EB,44,0,1,0.160000,-0.065000,-0.042500,-0.032500,0.182500,0.733333,
2023-11-02 12:00:00,EB,42,0,0,-0.005000,0.025000,0.050000,0.080000,-0.020000,0.006250,0.177312
2023-11-02 23:30:00,EB,42,0,1,,,,,,,
